tweet_id,text,created,retweet,user_id
1203364906357141504,"On December 7, 1941, the unthinkable happened. Our nation was attacked and thousands of lives were lost. 

We must never forget, and we must always honor their sacrifice. 

Watch the FULL floor speech here:  https://t.co/M81K4BcCDQ #Florida #FL15 #PearlHarborRemembranceDay https://t.co/zJnDnupWOK",2019-12-07 17:25:25,False,1090328229548826627
1203023451541450753,⬇️⬇️⬇️ https://t.co/JQttRojZWa,2019-12-06 18:48:36,False,1090328229548826627
1203053231787663361,"More strong growth and creation of high-wage jobs. I champion skilled-work training programs b/c there are often more jobs than available workers. Our policies of tax reform, free trade, merit-based immigration and energy independence make a difference. https://t.co/dKsQc3wgld",2019-12-06 20:46:56,False,1083474782602125318
1203070783213522945,"I’m proud today to have voted for @RepLowenthal’s bipartisan H.Res. 326 that affirms US support for a #TwoStateSolution, ensuring Israel’s future as a secure, democratic &amp; Jewish state and fulfills the legitimate aspirations of the Palestinian people for a state of their own.",2019-12-06 21:56:41,False,1083472286089396224
1203040051745169408,"Today, I joined @SpeakerPelosi &amp; my colleagues to discuss our recent trip to Madrid, Spain for the U.N. Climate Conference. There is no doubt our climate is changing and the world is looking to the US for leadership. We need to step up and pursue #ClimateActionNow. #COP25 https://t.co/TjR2cWQuMe",2019-12-06 19:54:34,False,1083472286089396224
1203017459181244424,"Voting is critical to our democracy &amp; every American has the right to have their voice heard at the ballot box. Today, I was proud to vote for H.R. 4, The Voting Rights Advancement Act, which I co-sponsored, to help end the rampant disenfranchisement of minority communities. https://t.co/Hk1nynh3TI",2019-12-06 18:24:47,False,1083472286089396224
1203333981183328260,Tune in NOW as I join @TeamCavuto on @FoxNews to talk impeachment and what to expect moving forward!,2019-12-07 15:22:32,False,1083125649609506816
1203298109624709120,"I was proud to vote for the TRACED Act that will put a stop to the intrusive robocalls we all get on a daily basis. 

It’s time we finally address the robocall problem in Florida and around the country. 

https://t.co/GBTnYEmqoa",2019-12-07 13:00:00,False,1083125649609506816
1203082942047649793,".@RealDonaldTrump is busy working to keep our country safe. Congress should be doing the same. Instead, we are wasting taxpayer dollars on a sham impeachment when we could be addressing real issues like passing #USMCA, rising prescription drug costs, &amp; a broken VA system.",2019-12-06 22:45:00,False,1083125649609506816
1203063384415113216,"(1/2) I am proud to announce that The Reauthorizing Security for Supreme Court Justices Act of 2019 has been officially signed into law by @realDonaldTrump. 
 
https://t.co/s1uwmlNLzc",2019-12-06 21:27:17,False,1083125649609506816
1203035980736978947,My statement on H. Res. 326: https://t.co/YNBYktZD5k,2019-12-06 19:38:23,False,1083125649609506816
1203024266737967104,"(1/2) Last night, I joined @ShannonBream on @foxnewsnight to discuss next steps in House Democrats’ impeachment inquiry. We have another Judiciary Committee hearing on Monday and it likely won’t be the last as this partisan witch hunt continues. https://t.co/0MJpbQO3p6",2019-12-06 18:51:50,False,1083125649609506816
1203063730671620097,"Today I voted to pass the historic Voting Rights Advancement Act. The right to vote is fundamental to our democracy, and today's legislation safeguards that right for all Americans. It's time to #RestoreTheVote! https://t.co/ykGmUxK1dh",2019-12-06 21:28:39,False,1083019402046513152
1203031297045737474,Do you have a little one that loves to read? Join us tomorrow at 10 AM for Storytime Saturday at the Downtown Library! https://t.co/P5wboEyvq9,2019-12-06 19:19:47,False,1083019402046513152
1203024436296859650,"Thanks for stopping by the Washington office. 

Always love seeing #TX21 in DC! https://t.co/Ifdt6Vk2Gm",2019-12-06 18:52:31,False,1082790600292925440
