tweet_id,text,created,retweet,user_id
1196818041948057602,"Speaker Pelosi recently said : “The weak response to these hearings has been, ‘Let the election decide.” That dangerous position only adds to the urgency of our action, because the President is jeopardizing the integrity of the 2020 elections.”
 
Well, I disagree. (1/4)",2019-11-19 15:50:31,False,1090328229548826627
1196807172698640384,"These questions from @DevinNunes are reasonable and the American people deserve an answer. Yet, Democrats don't want to allow such simple questions to be asked. 🤔 https://t.co/1e1vxxhIeI",2019-11-19 15:07:20,False,1090328229548826627
1196557237310967808,"As a former adoption attorney and foster parent, I can attest to the differences made in children's lives once they  reach a forever home. 

This National Adoption Month, as you are enjoying the holiday season or thinking about growing your families, keep these kids in mind. https://t.co/k3HJO8zK8y",2019-11-18 22:34:10,False,1090328229548826627
1196527987769925633,"Given MN’s status as the #1 turkey producer in the nation, along with all our other poultry interests, this long-awaited development is a huge win for our farmers and rural way of life. #MN01 https://t.co/pOgjWqDM7x",2019-11-18 20:37:57,False,1083474782602125318
1196537944414334976,"We held a Service Academy Information Day for everyone interested in applying to a U.S. Service Academy, as well as parents, coaches, and school counselors. I want to thank everyone for attending and I wish the best of luck to all who apply for a Service Academy. https://t.co/FPyMkupkN7",2019-11-18 21:17:31,False,1083469084648505344
1196835249944174592,Announcing our Wintern program! Winterns are short internships during school's holiday break. Winternships are open to high school juniors and seniors and college students. Apply here by December 10. https://t.co/2ZM8LCmaeF,2019-11-19 16:58:54,False,1083019402046513152
1196565316987437056,"Speaker Carl Albert, from Bugtussle, OK,  was a leader who always put our state and the American people first. I’m so proud to announce that Speaker Albert’s bust has been placed back in the U.S. Capitol! Thanks to everyone who helped put Oklahoma history on display! https://t.co/DciW3tkij7",2019-11-18 23:06:17,False,1083019402046513152
1196854716359172098,"RE: My objection to Unanimous Consent on the rule today

I objected because we should vote. I also objected because this entire deal is precooked. It’s a clear swamp tactic to move a CR to right before Christmas designed to maximize spending money we don’t have.",2019-11-19 18:16:15,False,1082790600292925440
1196789980066136065,"#TX21 
#Gruene 

https://t.co/4dedhlIACO",2019-11-19 13:59:01,False,1082790600292925440
1196703405504249858,"1,383.04 ounces of heroin were seized on the Southern border this October. 

PERSPECTIVE: The amount seized in October is higher than the average amount of heroin seized per month nationally in each of the past six fiscal years. 

#StateOfOurBorder
#EndBorderCrisisNow",2019-11-19 08:15:00,False,1082790600292925440
1196604968960233472,"Part two of my tribute this evening to @GovernorPerry 

#txlege https://t.co/EuxfcFF1jS",2019-11-19 01:43:51,False,1082790600292925440
1196604377601060869,"First ten minutes of my tribute to @GovernorPerry this evening. 

(1/2) https://t.co/Wf1V5Cuz2W",2019-11-19 01:41:30,False,1082790600292925440
1196591242190176256,"Tonight, I kicked off an hour of tribute to @GovernorPerry on the House floor. Tune in to see heartfelt tributes to Gov. Perry from members of the Texas delegation. 

#txlege 
#Texas https://t.co/tAfjVQ1zSW",2019-11-19 00:49:18,False,1082790600292925440
1196516826353680385,".@CBP seized 41.32 pounds of fentanyl between ports of entry on the southern border in October. 

CONTEXT: That is enough fentanyl to kill 226,800 people.

#EndBorderCrisisNow
#StateOfOurBorder",2019-11-18 19:53:36,False,1082790600292925440
1196808841339527169,"Private equity has:

- bought up emergency services
- crippled retailers
- worsened the housing crisis
-exacerbated the wealth gap

Watch @FSCDems efforts to examine the practices of #PrivateEquity firms here: https://t.co/7HtUBC5Sjb",2019-11-19 15:13:58,False,1082427779583541248
1196798824020361217,Watch the third public hearing of the impeachment inquiry into President Trump’s abuse of power. #DefendOurDemocracy https://t.co/P3Iq3zQKkg,2019-11-19 14:34:09,False,1082427779583541248
1196785982605053958,"Baseball is part of our area's history.

Daytona Beach was the first Florida city that allowed Jackie Robinson to play baseball during spring training in 1946.

The @daytonatortugas are a vital part of #FL6. I hope @MLB will reconsider the decision to cut 42 minor league teams! https://t.co/VAQd4r1ucp",2019-11-19 13:43:08,False,1082416697380913152
1196830047660847104,"Proud to introduce the bipartisan Family Violence Prevention and Services Improvement Act with @RepGwenMoore, @TomColeOK04, and @RepJohnKatko to provide resources #ForThePeople, help stop domestic violence, and support survivors.

Read more about #FVPSA: https://t.co/y5uFeQ1l7V https://t.co/mjSgnLF4cw",2019-11-19 16:38:14,False,1082380458976051202
