tweet_id,text,created,retweet,user_id
1204434364974665728,"It has been more than 2 months since we entered FY 2020, &amp; not a single full-year approps bill has been completed. Check out my latest op-ed in the @dcexaminer about how relying on continuing resolutions is affecting the #bordercrisis. https://t.co/oYUeGZjPN9",2019-12-10 16:15:04,False,1090328229548826627
1204135658761138176,They admitted it then. They're admitting it now. This has been their plan from day one -- to remove the duly-elected @POTUS @realDonaldTrump from office. https://t.co/P9SGtpp9Y2,2019-12-09 20:28:07,False,1090328229548826627
1204119667100524544,Weren't we promised a fair and transparent process in October? 🤔 https://t.co/N17PhMhDrG,2019-12-09 19:24:34,False,1090328229548826627
1204539618227568640,Discussed the Democrats’ overtly political impeachment process on ⁦@WCCO⁩ this afternoon. House Dems have been looking for an excuse to remove President Trump from office since even before his swearing-in. https://t.co/kOCF8Usmoy,2019-12-10 23:13:18,False,1083474782602125318
1204498227371892737,Enjoyed meeting with @FarmBureau today to discuss how we can protect our farming communities from foreign-born diseases and how #USMCA will help open new markets for rural economies across America. https://t.co/ll2oiHn3co,2019-12-10 20:28:50,False,1083474782602125318
1204421634620297217,"As the first member of the MN delegation to support #USMCA, I am thrilled a bipartisan agreement has been reached to facilitate a House vote and finally deliver this much-needed and well-deserved win to our #MN01 workers, businesses, farmers and families. https://t.co/ApDUoMvJ4s",2019-12-10 15:24:29,False,1083474782602125318
1204394239511150592,I stood alongside my MN colleagues in remembrance and honor of the MN National Guardsmen who passed away in a tragic accident last week. We thank these brave men for their service and keep our prayers with their families during this difficult time. https://t.co/zOypsbhzCA,2019-12-10 13:35:37,False,1083474782602125318
1204120942215127045,It’s not too late for Speaker Pelosi to do the right thing. I am proud to join my @HouseAgGOP colleagues in our continued calls for the Speaker to help us deliver this win for the American people by passing #USMCAnow. https://t.co/sSws5jU21C,2019-12-09 19:29:38,False,1083474782602125318
1204522090776420352,"Today, the articles of impeachment were released and I will be reviewing the articles, as well as reading, in their entirety, the Intelligence and Judiciary reports. I didn’t come to Congress to impeach the President. https://t.co/ck7h5JOpvf",2019-12-10 22:03:40,False,1083472286089396224
1204518171446775810,"On Saturday, I’ll be holding an event at 2 PM in Barrington to discuss my recent trip to the UN Climate Conference in Madrid, Spain. I hope you all will join me to discuss the conference &amp; my recent work on the most existential issue facing our species. https://t.co/EFongqLIJm",2019-12-10 21:48:05,False,1083472286089396224
