tweet_id,text,created,retweet,user_id
1198351794159652864,Thank you to the @MNFarmBureau for inviting me to speak at their annual meeting. We celebrated 100 years of MNFB service to our farming communities and rural way of life. https://t.co/pdNgDKtYCp,2019-11-23 21:25:06,False,1083474782602125318
1198644285782007810,"REMINDER: ACA Open Enrollment lasts until December 15th. Whether you are currently without health insurance or want to lower costs for your family, I urge you to check out your options for next year. #DontDelayEnrollToday https://t.co/79dM4Xqohn",2019-11-24 16:47:22,False,1083472286089396224
1198344881799860224,"Thanks to all who came out to Aspen Coffee this morning! We had a packed house. I especially enjoyed hearing from high school students about their concerns, ideas and initiatives to improve their schools and communities. https://t.co/wBRsGEyAVQ",2019-11-23 20:57:38,False,1083019402046513152
1198648066225692672,Thank you @VP and @SecondLady for supporting our troops! 🇺🇸 https://t.co/ACit8JTjsn,2019-11-24 17:02:23,False,1082416697380913152
1198336044002877441,"It was seven years ago, today.

Seven years ago my phone rang, and I knew.

I knew deep in my soul that my life would never be the same.

Seven years ago, today, my son Jordan; my beautiful, smart, caring boy, was shot and killed by a man with hate in his heart.

[1/4]",2019-11-23 20:22:31,False,1082380458976051202
1198317867864866822,"This week, the @HomelandGOP Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation held a hearing about defending against election interference. Watch my remarks: https://t.co/6DTskX2skz",2019-11-23 19:10:18,False,1082311988926124036
1198622024731639808,#HayesinYourHouse at the  #NewBritain NAACP 20th Annual Senior Citizens pre-Thanksgiving luncheon honoring Sister Kay Davis for her outstanding work in the community. Joy has no age limit😍 https://t.co/sq8jEPH3DM,2019-11-24 15:18:54,False,1082086081238102018
1198317161657389057,"Gearing up for the holidays with @foodshare Turkey+30 campaign. Collecting donations to be sure everyone enjoys a traditional Thanksgiving meal and we can fight hunger year round. 
Still time to drop off donations at Costco 405 Hartford Rd. New Britain https://t.co/GsjgZx5eSZ",2019-11-23 19:07:29,False,1082086081238102018
1198665440165187584,"At Hilton last night to join in huge congrats to the Plumbers and Fitters United Association Local 675 on its 100th Anniversary! E Ho'omau, building on the past, for a better tomorrow, for Hawai'i. Mahalo! https://t.co/Xv4Mttr4y4",2019-11-24 18:11:25,False,1081350574589833221
1198301073481588736,"Our veterans deserve our gratitude and support. I’m encouraged by the steps Natchez is taking to ensure our veterans receive important services.
 
https://t.co/7XqUN6W9mD",2019-11-23 18:03:33,False,1081243468327018496
1198378610522021889,"This week, my For County Caucus colleagues and I were honored by the @USGLC for our commitment to work across the aisle to advance civility and strengthen US global leadership. I'll continue to work with all my colleagues to get results for #CA39. https://t.co/ePFX9tRPTD",2019-11-23 23:11:40,False,1080986167003230208
1198345476032122881,"The world is a safer place when America and its allies stand together, but the President's actions have caused our allies to question US leadership and commitment. Undermining NATO is not smart foreign policy.
https://t.co/jvXTUzYeNv",2019-11-23 21:00:00,False,1080986167003230208
1198315278406316032,No one should ever be forced to live on the streets. That's why I joined the bipartisan Congressional Homelessness Caucus to work w/ my colleagues to help prevent and end homelessness.https://t.co/V7zBhHshiI,2019-11-23 19:00:00,False,1080986167003230208
1198628460148736000,Proud to work with @SenSchumer and @gillibrandny to secure funding for Greater Binghamton Airport. These funds will be used to improve the airport and help spur economic growth opportunities for years to come. https://t.co/hiGE2ZItrj,2019-11-24 15:44:28,False,1080978331535896576
1198351749297385472,"We’re using our internet speed test to show the FCC that their broadband maps are leaving rural America behind. If you have unreliable internet service, we'll mail you a survey. Visit our website or call our office at (315) 732-0713. https://t.co/y5AVoqKtVt",2019-11-23 21:24:55,False,1080978331535896576
1198667318345240577,"After seeing one tenant's basement filled with backed up sewage, Senator Hawley told @VentonBlandinTV that ""no one should have to live what she lives through.""

Sen. Hawley has called for @HUDgov and the US Attorney to investigate the landlord. https://t.co/UBDEJbLKjE",2019-11-24 18:18:53,False,1080960924687704064
1198646667723051008,"As someone who spent plenty of holidays overseas, thank you @vp. 

These trips are meaningful to our service members deployed abroad and this trip’s reassurance to our Kurdish allies is especially important. https://t.co/F5NzLJqC8d",2019-11-24 16:56:50,False,1080894931311431682
1198327273927131136,"The word “traitor” and allegations of being “un-American” get thrown around frequently in today’s partisan political climate. 

So everyone is clear, this is an actual traitor, this is actually un-American. 19 years is too lenient. https://t.co/VSchMEQyUf",2019-11-23 19:47:40,False,1080894931311431682
1198655015402885120,"Friday, I had the pleasure of kicking off the inaugural Health, Equity, and Learning collaborative (HEAL). HEAL is bringing advocates, experts, and policy makers together to address our Valley’s most pressing problems.

Learn more --&gt; https://t.co/nw7WNBhuWG https://t.co/IYT7kFKLWG",2019-11-24 17:30:00,False,1080875913926139910
