tweet_id,text,created,retweet,user_id
1204434364974665728,"It has been more than 2 months since we entered FY 2020, &amp; not a single full-year approps bill has been completed. Check out my latest op-ed in the @dcexaminer about how relying on continuing resolutions is affecting the #bordercrisis. https://t.co/oYUeGZjPN9",2019-12-10 16:15:04,False,1090328229548826627
1204135658761138176,They admitted it then. They're admitting it now. This has been their plan from day one -- to remove the duly-elected @POTUS @realDonaldTrump from office. https://t.co/P9SGtpp9Y2,2019-12-09 20:28:07,False,1090328229548826627
1204119667100524544,Weren't we promised a fair and transparent process in October? 🤔 https://t.co/N17PhMhDrG,2019-12-09 19:24:34,False,1090328229548826627
1204421634620297217,"As the first member of the MN delegation to support #USMCA, I am thrilled a bipartisan agreement has been reached to facilitate a House vote and finally deliver this much-needed and well-deserved win to our #MN01 workers, businesses, farmers and families. https://t.co/ApDUoMvJ4s",2019-12-10 15:24:29,False,1083474782602125318
1204394239511150592,I stood alongside my MN colleagues in remembrance and honor of the MN National Guardsmen who passed away in a tragic accident last week. We thank these brave men for their service and keep our prayers with their families during this difficult time. https://t.co/zOypsbhzCA,2019-12-10 13:35:37,False,1083474782602125318
1204120942215127045,It’s not too late for Speaker Pelosi to do the right thing. I am proud to join my @HouseAgGOP colleagues in our continued calls for the Speaker to help us deliver this win for the American people by passing #USMCAnow. https://t.co/sSws5jU21C,2019-12-09 19:29:38,False,1083474782602125318
1204441428220403712,"TOMORROW: I will be live on Facebook to answer your questions on #HR3, @HouseDemocrats' bill to lower #PrescriptionDrug prices. If you have questions you want me to answer or personal stories on the high costs of prescription drugs you want me to highlight, comment below. https://t.co/pRgelVUGN6",2019-12-10 16:43:08,False,1083472286089396224
1204154493178458118,"Strong protections for Main Street investors are critical. 

When you are trying to save for your child’s education or for your own retirement, you should not be forced to waive your right to seek a jury trial when a dispute arises. https://t.co/m8IIfeoGoi",2019-12-09 21:42:57,False,1083472286089396224
1204439380301099015,"Democrats, Republicans, and Independents are united in the call to restore #NetNeutrality rules. I was proud to vote for the #SaveTheInternet Act in the House this year, and I’m joining @SenateDems in demanding a vote in the Senate! https://t.co/ixPv8lIshn",2019-12-10 16:35:00,False,1083469084648505344
1204177655249006597,Great to join @teamcavuto on Cavuto Live this weekend to talk about the many issues with the Democrats’ impeachment inquiry and the possible political ramifications of these proceedings. The American people are tired of this circus and want us to get to work on real issues. https://t.co/sW62t9sIcX,2019-12-09 23:15:00,False,1083125649609506816
