tweet_id,text,created,retweet,user_id
1197234760889843712,"Q: No one else on this planet told you that Donald Trump was tying aid to these investigations, is that correct?

A: Yes.

Well done, @RepMikeTurner. You nailed it. https://t.co/jL8wzFgaxV",2019-11-20 19:26:25,False,1090328229548826627
1197549321463435264,It’s that time of year again. #ColdAndFluSeason https://t.co/CxZ9rRfIvb,2019-11-21 16:16:22,False,1083472286089396224
1197530999955087361,So impressed with and grateful for Betsy Buckley's bravery.  Never underestimate or question the courage and commitment of our teachers. https://t.co/28Trjxd4Y3,2019-11-21 15:03:34,False,1083472286089396224
1197286765188583424,"Sharks are among the world’s oldest vertebrate species and provide a key role as an apex predator in our oceans. Yet, despite their fierce nature, many are endangered and without protections could go extinct. These sharks need our protection.",2019-11-20 22:53:03,False,1083472286089396224
1197272941488222208,"Today, @ClimateCrisis examined how we can make America more resilient to the effects of #ClimateChange, including flooding. I asked the witnesses about how we can strengthen the National Flood Insurance Program and make it fair for those in low-lying areas that need it the most. https://t.co/i0mmSgnXHO",2019-11-20 21:58:08,False,1083472286089396224
1197527014447685632,Stronger trading relationships mean a stronger economy for Oklahoma. I'm speaking out for a bipartisan deal to finalize the U.S. Mexico Canada Agreement #USMCA https://t.co/85dIDx6roP,2019-11-21 14:47:43,False,1083019402046513152
1197271612950798338,"Since finding out about poor military housing conditions from a mother at one of my town halls, I've been fighting to pass a tenant’s bill of rights and other protections for service members and their families. These conditions are unacceptable, it’s clear we have more work to do https://t.co/hEW0vIj4h9",2019-11-20 21:52:51,False,1083019402046513152
1197545481787887617,Thankful all is well. God bless! https://t.co/J5Yt8nKVGb,2019-11-21 16:01:06,False,1082790600292925440
1197534656633155584,"Sounds like a great idea!

Coffee With A Cop in #TX21

https://t.co/AzjHCnJnrT",2019-11-21 15:18:05,False,1082790600292925440
1197526094372585472,"Wrong take. 

- The Reynosa/Los Metros faction of the Gulf Cartel
- The Jalisco New Generation Cartel
- The Cartel Del Noreste faction of Los Zetas

All of the above should all be labeled ""Foreign Terrorist Organizations."" 

#HR1700

https://t.co/ahQXW8w2gY",2019-11-21 14:44:04,False,1082790600292925440
1197429439593795585,"462.55 pounds of cocaine were seized on the southern border in October ... That is above the FY19 monthly average of 402 pounds a month seized on the southern border, which is skewed by the vast amount seized in January – 1,258.9 pounds

#StateOfOurBorder 
#EndBorderCrisisNow",2019-11-21 08:20:00,False,1082790600292925440
1197561556214697985,"The #2020Census is coming, and it's crucial for our communities to be accurately counted! Join me this Saturday at St. Paul Church where local elected officials, organizations, and I will be providing important information about how to #MakeIllinoisCount.
#HágaseContar https://t.co/VTZ9zDUam3",2019-11-21 17:04:59,False,1082427779583541248
1197556382452596737,I am one of the 107 @HouseDemocrats who called for the immediate firing of Stephen Miller. His white nationalist views are dangerous and he has no place in the White House. #FireStephenMiller https://t.co/DNJvSQoS64,2019-11-21 16:44:25,False,1082427779583541248
1197528404305829889,"Today, we hear from more first-hand witnesses to the President’s calls and his pressure campaign. Be sure to tune in. #DefendOurDemocracy https://t.co/PvjKND4O6Y",2019-11-21 14:53:15,False,1082427779583541248
1197355433024819202,"On #LatinaEqualPayDay, I’m joining my colleagues @RepDMP, @RepEscobar, and @RepSylviaGarcia along with Latinas across the U.S. to demand that we close #GenderPayGap for Latinas.
 
It’s time to #DemandMore. https://t.co/xtJw5Giig2",2019-11-21 03:25:55,False,1082427779583541248
1197304542532165632,"Proud to lead a discussion with @USProgressives colleagues to advocate for the rights of workers to organize and join a union. When the right to organize is strengthened, all working people benefit. Watch on @cspan in a few minutes.
@WeBuildProgress @AFLCIO @ILAFLCIO #EdLaborCmte",2019-11-21 00:03:42,False,1082427779583541248
1197283183533969408,Hoy me uní con líderes de organizaciones laborales y de derechos humanos para exigir justicia para los trabajadores asesinados y desaparecidos de la mina Media Luna en México. El #TLCAN 2.0 no ganará mi voto si no tiene normas laborales sólidas. Sigamos presionando. ¡Sí se puede! https://t.co/gjuWICWogA,2019-11-20 22:38:50,False,1082427779583541248
1197282273202188293,Today I joined leaders from labor and human rights organizations to demand justice for the murdered and disappeared workers from the Media Luna mine in Mexico. #NAFTA 2.0 will not earn my vote if it doesn’t have strong labor protections. Let’s keep pushing. ¡Sí se puede!  @PCGTW https://t.co/pX4p0KSMXm,2019-11-20 22:35:13,False,1082427779583541248
1197226788809846786,"Amb. Sondland: ""Was there a 'quid pro quo?' 

""With regard to the requested White House call and White House meeting, the answer is yes.”#DefendOurDemocracy https://t.co/xHutDRx5ZZ",2019-11-20 18:54:44,False,1082427779583541248
1197542601207013377,"This morning,@RepAbraham, @RepBost, @RepJimmyPanetta, @RepRiggleman, @RepConorLamb &amp; @RepVanTaylor &amp; I cleaned the Korean War Memorial. In this divisive time, it's important to come together &amp; honor those who served and sacrificed for our country. Let us never forget our heroes. https://t.co/eWo1M4gAiI",2019-11-21 15:49:40,False,1082416697380913152
1197247391830872068,"Discussed the future of U.S. relations with Syrian Kurdish partners and the fight against ISIS with Dr. Najmiddin Karim, an important Kurdish activist in the U.S. and Iraq. 
 
Protecting our Kurdish allies is critical if we want to remain successful in the fight against ISIS. https://t.co/1AxgUkK1TC",2019-11-20 20:16:36,False,1082416697380913152
1197312418613014529,"I’m LIVE now, speaking with our neighbors in Georgia's Sixth District and answering your health care questions.

To participate, dial (877) 299-5762 or join the livestream: https://t.co/NQ2hOwokwI https://t.co/ILYCtBhDNH",2019-11-21 00:35:00,False,1082380458976051202
1197295809022185472,"My LIVE telephone town hall begins in 1 hour!

I look forward to hearing from you, talking about your health care concerns, and discussing what we’re doing to #LowerDrugCosts.

Register to get a call or stream online: https://t.co/NQ2hOw6J88 https://t.co/SgG3uKqFUp",2019-11-20 23:29:00,False,1082380458976051202
1197230251295854592,"It is past time to act.

It is past time to save American lives.

I joined my colleagues to deliver a letter signed by House members to @SenateMajLdr, urging he take action and bring our common-sense, bipartisan background checks bill to a vote.

#ActNow #HR8 https://t.co/3JDo9gv9Sx",2019-11-20 19:08:30,False,1082380458976051202
1197521854778527745,"Indiana is the crossroads of America, ranked top 10 in the US w/ the most pipelines - Hoosiers depend on the Pipeline Safety Act.

#DoNothingDemocrats are letting green new deal politics get in the way of a bipartisan consensus. The livelihood of so many Americans is at stake. https://t.co/CWE2xnGqpv",2019-11-21 14:27:13,False,1082369392229400576
1197234744334962688,"Met with a great group of Hoosiers from @NSSGA this week - glad to talk with them about transportation, environmental policies and dams throughout rural communities in #IN06. https://t.co/YDO57DpQ8K",2019-11-20 19:26:21,False,1082369392229400576
1197566009684758528,"🏠
            🏙               🏙
        🏡                         🏡
 
      🏘   #HomesforAll     🏘

        🏙                           🏙
              🏘              🏠
                       🏡",2019-11-21 17:22:41,False,1082334352711790593
1197515008982310912,"No one in the wealthiest county in the world should be forced to sleep on the streets. 

Today I am introducing the Homes for All Act, a bold 21st century vision to build 12 million new public &amp; affordable housing units and guarantee housing as a human right. #HomesforAll https://t.co/muWeTfnqLT",2019-11-21 14:00:01,False,1082334352711790593
1197281348932665345,We've heard the facts. It's time to end the #ImpeachmentCircus and get back to the work that the American people rightfully expect of us. https://t.co/xztXe1Ugl9,2019-11-20 22:31:32,False,1082311988926124036
1197275448062959622,"It was a pleasure to welcome members of the National Stone, Sand, and Gravel Association to my office this week to discuss the critical need for investments in our nation’s infrastructure. https://t.co/2qOE5L6pUh",2019-11-20 22:08:05,False,1082311988926124036
1197566660762329089,"No American should have to choose between lifesaving medication and paying rent or putting food on the table. We must act to lower prescription drug prices, which is why I strongly support the Lower Drug Costs Now Act. We cannot wait. 

https://t.co/cEpwFtdCEA",2019-11-21 17:25:16,False,1082086081238102018
1197565416614305796,"Congratulations 
Myra Stanfield @CTKidGovernor 2020.
 
Visit https://t.co/RrGPsn7ifj to watch Myra’s campaign video on the issue of animal abuse. https://t.co/9odGJfucqO",2019-11-21 17:20:19,False,1082086081238102018
1197560531080622083,"Today we stand with those fighting against pancreatic cancer, one of the world’s toughest cancers. Help raise awareness by educating others about the symptoms and risks. #WPCD #WorldPancreaticCancerDay https://t.co/tUYjqB5YWK",2019-11-21 17:00:54,False,1082086081238102018
