tweet_id,text,created,retweet,user_id
1202304904318136322,"Chairman Schiff put himself in the middle of this #impeachment process from the moment he/his staff had private correspondence with the whistleblower. Yet, every Democrat on the Judiciary voted against hearing testimony from him. (1/2)",2019-12-04 19:13:21,False,1090328229548826627
1202284747482959873,".@RepDougCollins is right: The clock and calendar are driving #impeachment, not facts. 

It’s been made clear; the facts are on the side of @POTUS @realDonaldTrump. Dems are afraid of facing him again in 2020.",2019-12-04 17:53:15,False,1090328229548826627
1201969472816451585,"No, no and no. That’s the answers to each of the questions posed here.
 
The only affirmative answer is that YES, this partisan #impeachment IS tearing the country apart. https://t.co/x2o6t8aXQZ",2019-12-03 21:00:28,False,1090328229548826627
1201906292207566849,"Today, I'd like to encourage you to find ways to give back. This could be a monetary donation to your fav org or something as simple as holding the door for someone. There's no better way to kick off the season of giving than w/ generosity &amp; acts of service. #GivingTuesday #FL",2019-12-03 16:49:25,False,1090328229548826627
1202313298168995840,"Proud to support the Stopping Bad Robocalls Act, requiring phone companies to ensure that caller ID info has been verified before robocalls ever reach cellphones. The bill passed the House by a large margin today and now heads to the President’s desk. https://t.co/34JDS2rUJ4",2019-12-04 19:46:42,False,1083474782602125318
1201961214047408129,I wrote Admin. Wheeler to voice frustration about the waivers EPA granted to large refineries. I made it clear that I expect the RFS to be implemented as Congress intended and the losses suffered by the biodiesel and ethanol plants across #MN01 restored. https://t.co/lkkuqOA4Wg,2019-12-03 20:27:39,False,1083474782602125318
1202318645311033344,Robocalls aren’t just annoying. Many are frauds looking to extract personal info or trick Americans into giving up their hard-earned money. It’s time to get rid of these calls. That’s why I voted for the Pallone-Thune TRACED Act on the House floor today to #StopBadRobocalls. https://t.co/vb9c2VZNG1,2019-12-04 20:07:57,False,1083472286089396224
1202304122541740032,"Immigrants enrich our nation with their courage, work ethic &amp; cultural richness. On Sunday, December 15th, I'll be holding an Immigration Town Hall in Glen Ellyn to discuss how we can fix our broken immigration system to reflect American values. RSVP here: https://t.co/kBd3oqKddL",2019-12-04 19:10:15,False,1083472286089396224
1202265699948912645,My District Office is currently accepting internship applications for Spring 2020 with a preference for residents of the Illinois 6th Congressional District. https://t.co/TUT8ri9wBB,2019-12-04 16:37:34,False,1083472286089396224
1202029752908779521,The atrocities committed against the Uyghur people are reprehensible. I’m glad my colleagues came together to send China a clear message that we will not tolerate these blatant abuses of human rights and that we will stand up for the Uyghurs. https://t.co/VXv4fSmTtV,2019-12-04 01:00:00,False,1083472286089396224
1201999404531621891,"I’m glad I was able to join @SpeakerPelosi and my colleagues on our congressional delegation trip to the U.N. #ClimateChange Conference in Madrid, Spain over the past few days. #COP25 https://t.co/HH9e9Y2Cir",2019-12-03 22:59:24,False,1083472286089396224
1201921283400880128,Happy Birthday Chairwoman @RepEBJ! Thank you so much for your leadership on @HouseScience and your decades of work fighting to protect and strengthen the role of science in both our government and society.,2019-12-03 17:48:59,False,1083472286089396224
1202324718789025792,"The SNAP rule escalates the USDA's war on people in need during a time when too many are forced to stretch already-thin budgets to make ends meet. #HandsOffSNAP I have signed on to multiple letters and spoke at hearings opposing this rule, and I am disappointed to see it pass. https://t.co/ue5JZiSsxy",2019-12-04 20:32:05,False,1083469084648505344
1202316949453189125,https://t.co/Iud06Zm0JZ,2019-12-04 20:01:13,False,1083469084648505344
1202301928945967105,"I spoke on the House Floor to show my support for the bipartisan, bicameral TRACED Act, which requires phone companies to offer screening technologies to identify and block spam robocalls at no cost to customers. I urge my colleagues to support the TRACED Act. #NOROBO",2019-12-04 19:01:32,False,1083469084648505344
1202227332834086912,"Vineland, New Jersey jumped straight into the spirit of the season over the weekend at their Main Street Vineland Christmas Parade. Thanks for having me! https://t.co/IdIC7BUewY",2019-12-04 14:05:07,False,1083469084648505344
1201973095294283777,"We are still working to get a vote on H.R. 3195, the Land and Water Conservation Fund Permanent Funding Act. This would protect LWCF, which funds parks &amp; recreational opportunities with royalties from oil &amp; gas drilling.",2019-12-03 21:14:52,False,1083469084648505344
